Tweet, '@Bville_Superman @BigBankL_ @caramelambition @PrynceJacobs Wild times lmaooo',1
Reply, '@Bville_Superman @BigBankL_ @caramelambition @PrynceJacobs Wild times lmaooo' '@cjjc1316 @Bville_Superman @caramelambition @PrynceJacobs Cant believe she disrespected my baby #IphoneX',1
Tweet," 'Despite me still hating the display of the Pixel 2 XL, the camera and Android Oreo keep me coming back. The softwar\xe2\x80\xa6 https://t.co/DgNB0bxmkV'",1
Reply," 'Despite me still hating the display of the Pixel 2 XL, the camera and Android Oreo keep me coming back. The softwar\xe2\x80\xa6 https://t.co/DgNB0bxmkV' '@superscientific Currently have the #iphoneX but I had the #pixel2 prior to the iPhone X, if it wasn\xe2\x80\x99t for iMessage\xe2\x80\xa6 https://t.co/Z8Tcftuxo5'",1
Tweet, 'iPhoneX\xe3\x81\xae\xe7\x94\xbb\xe9\x9d\xa2\xe3\x82\x92\xe9\x96\x8b\xe3\x81\x84\xe3\x81\xa6\xe3\x82\x8b\xe6\x99\x82\xe3\x81\xab\xe9\x80\x9a\xe7\x9f\xa5\xe3\x81\x8c\xe3\x81\x8d\xe3\x81\x9f\xe5\xa0\xb4\xe5\x90\x88\xe3\x81\xae\xe7\xa2\xba\xe8\xaa\x8d\xe6\x96\xb9\xe6\xb3\x95\xe3\x81\xa7\xe3\x81\x99\n\n\xe7\x9b\xae\xe8\xa6\x9a\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x8c\xe7\x99\xba\xe5\x8b\x95\xe3\x81\x97\xe3\x81\x9f\xe5\xa0\xb4\xe5\x90\x88\xe3\x81\x93\xe3\x81\xae\xe3\x82\x84\xe3\x82\x8a\xe6\x96\xb9\xe3\x81\x8c\xe6\xa5\xbd\xe3\x81\xa7\xe3\x81\x99\n\n\xe9\x80\x9a\xe7\x9f\xa5\xe3\x81\x8c\xe3\x81\x8d\xe3\x81\x9f\xe3\x82\x89\xe3\x83\x9e\xe3\x83\xbc\xe3\x82\xaf\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x82\xe3\x81\x9f\xe3\x82\x8a\xe3\x82\x92\xe4\xb8\x8b\xe3\x81\xab\xe3\x82\xb9\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x89\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\n\n\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x82\xb9\xe3\x83\x8c\xe3\x83\xbc\xe3\x82\xba\xe3\x81\xab\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x8b\xe5\x81\x9c\xe6\xad\xa2\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x8b\xe3\x81\x8c\xe9\x81\xb8\xe6\x8a\x9e\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\n\n\xe3\x82\xb9\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x89\xe3\x81\x97\xe2\x80\xa6 https://t.co/ze4Y6J7UMH',1
Reply, 'iPhoneX\xe3\x81\xae\xe7\x94\xbb\xe9\x9d\xa2\xe3\x82\x92\xe9\x96\x8b\xe3\x81\x84\xe3\x81\xa6\xe3\x82\x8b\xe6\x99\x82\xe3\x81\xab\xe9\x80\x9a\xe7\x9f\xa5\xe3\x81\x8c\xe3\x81\x8d\xe3\x81\x9f\xe5\xa0\xb4\xe5\x90\x88\xe3\x81\xae\xe7\xa2\xba\xe8\xaa\x8d\xe6\x96\xb9\xe6\xb3\x95\xe3\x81\xa7\xe3\x81\x99\n\n\xe7\x9b\xae\xe8\xa6\x9a\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x8c\xe7\x99\xba\xe5\x8b\x95\xe3\x81\x97\xe3\x81\x9f\xe5\xa0\xb4\xe5\x90\x88\xe3\x81\x93\xe3\x81\xae\xe3\x82\x84\xe3\x82\x8a\xe6\x96\xb9\xe3\x81\x8c\xe6\xa5\xbd\xe3\x81\xa7\xe3\x81\x99\n\n\xe9\x80\x9a\xe7\x9f\xa5\xe3\x81\x8c\xe3\x81\x8d\xe3\x81\x9f\xe3\x82\x89\xe3\x83\x9e\xe3\x83\xbc\xe3\x82\xaf\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x82\xe3\x81\x9f\xe3\x82\x8a\xe3\x82\x92\xe4\xb8\x8b\xe3\x81\xab\xe3\x82\xb9\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x89\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\n\n\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x82\xb9\xe3\x83\x8c\xe3\x83\xbc\xe3\x82\xba\xe3\x81\xab\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x8b\xe5\x81\x9c\xe6\xad\xa2\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x8b\xe3\x81\x8c\xe9\x81\xb8\xe6\x8a\x9e\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\n\n\xe3\x82\xb9\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x89\xe3\x81\x97\xe2\x80\xa6 https://t.co/ze4Y6J7UMH' '#\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xb3X #iPhoneX',1
Tweet, 'I Tried The iPhone X \xe2\x80\x94 And The Killer Feature Is Its Size - BuzzFeed News https://t.co/FwFFfwOH6S',1
Reply, 'I Tried The iPhone X \xe2\x80\x94 And The Killer Feature Is Its Size - BuzzFeed News https://t.co/FwFFfwOH6S' '@BryceLim Did you get yours yet?  #iPhoneX',1
Tweet, '@MimiKendrix #dope',1
Reply, '@MimiKendrix #dope' '@boss2boss3 Really!?  I need to go check out some sample images of the #iPhoneX #camera and read some reviews hehe',1
Tweet," 'FOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX https://t.co/BHTmtVp3qu'",1
Reply," 'FOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX https://t.co/BHTmtVp3qu' '@PrizeSquad @Apple More\nFOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX'",1
Reply," 'FOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX https://t.co/BHTmtVp3qu' '@PrizeSquad @Apple More\nFOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX'",-1
Reply," 'FOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX https://t.co/BHTmtVp3qu' '@PrizeSquad @Apple More\nFOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX' 'RT @NRGgg: #OverwatchSF Epic #iPhoneX #Giveaway\n-Tag Your Friends\n-RT, Like &amp; Follow @OverwatchSF\nClick Here: https://t.co/eqqywj9bF4 https\xe2\x80\xa6'",1
Reply," 'FOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX https://t.co/BHTmtVp3qu' '@PrizeSquad @Apple More\nFOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX' 'RT @NRGgg: #OverwatchSF Epic #iPhoneX #Giveaway\n-Tag Your Friends\n-RT, Like &amp; Follow @OverwatchSF\nClick Here: https://t.co/eqqywj9bF4 https\xe2\x80\xa6' 'RT @winitonline: FOLLOW @PrizeSquad &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY Ends: 24/11/17 #COMPETITION #iPhoneX https://t\xe2\x80\xa6'",1
Reply," 'FOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX https://t.co/BHTmtVp3qu' '@PrizeSquad @Apple More\nFOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX' 'RT @NRGgg: #OverwatchSF Epic #iPhoneX #Giveaway\n-Tag Your Friends\n-RT, Like &amp; Follow @OverwatchSF\nClick Here: https://t.co/eqqywj9bF4 https\xe2\x80\xa6' 'RT @winitonline: FOLLOW @PrizeSquad &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY Ends: 24/11/17 #COMPETITION #iPhoneX https://t\xe2\x80\xa6' 'RT @ronnyvlog: #AnimojiKaraoke #iphonex https://t.co/fT9NDwWZlL'",1
Reply," 'FOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX https://t.co/BHTmtVp3qu' '@PrizeSquad @Apple More\nFOLLOW &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY\nEnds: 24/11/17 #COMPETITION #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX' 'RT @NRGgg: #OverwatchSF Epic #iPhoneX #Giveaway\n-Tag Your Friends\n-RT, Like &amp; Follow @OverwatchSF\nClick Here: https://t.co/eqqywj9bF4 https\xe2\x80\xa6' 'RT @winitonline: FOLLOW @PrizeSquad &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY Ends: 24/11/17 #COMPETITION #iPhoneX https://t\xe2\x80\xa6' 'RT @ronnyvlog: #AnimojiKaraoke #iphonex https://t.co/fT9NDwWZlL' 'RT @Present_RT_FR: \xe3\x80\x90iPhoneX \xe7\x99\xba\xe5\xa3\xb2\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xb3\xe3\x83\x9a\xe3\x83\xbc\xe3\x83\xb3\xe2\x9d\x97\xef\xb8\x8f\xe3\x80\x91\n\xe3\x80\x90Apple iPhone X\xe3\x80\x91\n\xe3\x81\x8c1\xe5\x90\x8d\xe6\xa7\x98\xe3\x81\xab\xe6\x8a\xbd\xe9\x81\xb8\xe3\x81\xa7\xe5\xbd\x93\xe3\x81\x9f\xe3\x82\x8b\xef\xbc\x81\n\xe3\x80\x90\xe5\xbf\x9c\xe5\x8b\x9f\xe6\x96\xb9\xe6\xb3\x95\xe3\x80\x91\n\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xad\xe3\x83\xbc\xe2\x9e\xa1\xef\xb8\x8e\xe3\x83\xaa\xe3\x83\x84\xe3\x82\xa4\xe3\x83\xbc\xe3\x83\x88\xe2\x9e\xa1\xef\xb8\x8e\xe7\xb5\x90\xe6\x9e\x9c\xe7\x99\xba\xe8\xa1\xa8\n\xe2\x80\xbb\xe6\x9c\x9f\xe9\x99\x9012\xe6\x9c\x881\xe6\x97\xa5\n#\xe3\x83\x97\xe3\x83\xac\xe3\x82\xbc\xe3\x83\xb3\xe3\x83\x88\xe4\xbc\x81\xe7\x94\xbb #\xe6\x87\xb8\xe8\xb3\x9e #Apple\n#iPhoneX https:\xe2\x80\xa6'",1
Tweet," ""@tamz12 I prefer Android but maybe it's just me.""",1
Reply," ""@tamz12 I prefer Android but maybe it's just me."" '@ianmalcolmhelps I was considering the Samsung S8 but then the #iphoneX won me over.'",-1
Tweet," 'Feel good about my progress, 17yrs strong loving every minute. #consistency https://t.co/v1Scv2JidY'",1
Reply," 'Feel good about my progress, 17yrs strong loving every minute. #consistency https://t.co/v1Scv2JidY' ""@SimeonPanda Didn't u buy the #iPhoneX yet?""",1
Tweet, '@SirJadeja @chintskap If POK is yours when are you gonna claim it and hoist the tricolour... I wait for d day when\xe2\x80\xa6 https://t.co/I8TdaCDS07',1
Reply, '@SirJadeja @chintskap If POK is yours when are you gonna claim it and hoist the tricolour... I wait for d day when\xe2\x80\xa6 https://t.co/I8TdaCDS07' '@SirJadeja @chintskap And while u r there don\xe2\x80\x99t forget to use #Paytm to transfer 15lakhs to my account .. god knows\xe2\x80\xa6 https://t.co/FaLVucAShD',1
Tweet, 'Best: https://t.co/8WSkOWTvAr via @YouTube',1
Reply, 'Best: https://t.co/8WSkOWTvAr via @YouTube' '@tailosivetech @YouTube #iPhoneX is AMAZING \xf0\x9f\x98\x89',1
Tweet, 'Hey https://t.co/XcqDhl0XoC are u ready for 11/14 ... I\xe2\x80\x99m worried .. https://t.co/HfToMZcc6S',1
Reply, 'Hey https://t.co/XcqDhl0XoC are u ready for 11/14 ... I\xe2\x80\x99m worried .. https://t.co/HfToMZcc6S' '@garyvee Which u like better silver or gray #iPhoneX  @garyvee',1
Tweet, '@GerberKawasaki @DuoMaxwell_Rx Will wait for comment till you drop it once :)',1
Reply, '@GerberKawasaki @DuoMaxwell_Rx Will wait for comment till you drop it once :)' '@an_a_nd @DuoMaxwell_Rx One successful drop. No damage. Removed from two year old hands very quickly. The kids love\xe2\x80\xa6 https://t.co/2QhqZD5CPs',1
Tweet," ""@UteWillGeek We'd like to look into your situation further. Please DM us here: https://t.co/GDrqU22YpT""",1
Reply," ""@UteWillGeek We'd like to look into your situation further. Please DM us here: https://t.co/GDrqU22YpT"" ""@AppleSupport Your customer service is a joke. Chat support says they are not apple. Phone just doesn't take calls.\xe2\x80\xa6 https://t.co/5gdAgUl75J""",-1
Tweet, '@EzTech231 Next iPhone no display',-1
Reply, '@EzTech231 Next iPhone no display' '@superscientific @BrandonMiniman @EzTech231 They are already starting to cut corners #iPhoneX',1
Tweet, 'Ya WCW got her nails done instead of getting an oil change. Her car broke down. She walking back to the crib in the\xe2\x80\xa6 https://t.co/AMbQpxZTzF',-1
Reply," 'Ya WCW got her nails done instead of getting an oil change. Her car broke down. She walking back to the crib in the\xe2\x80\xa6 https://t.co/AMbQpxZTzF' '@SaiIBoat @distanttraveIs She\xe2\x80\x99s dumb af, #iphoneX allows Passcodes when Face ID Fails one time.'",1
Tweet," 'Looking for Siri on #iPhoneX? You can either say ""Hey Siri"" or press and hold the side button to ask a question. https://t.co/XyIjiaioXi'",1
Reply," 'Looking for Siri on #iPhoneX? You can either say ""Hey Siri"" or press and hold the side button to ask a question. https://t.co/XyIjiaioXi' '@AppleSupport Got to find a blasted #iphoneX first!!! I\xe2\x80\x99m not A patient person \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1
Tweet," '@milenkopantovic @drVladaKg Sa\xc4\x8dekaj #iPhoneX. Mo\xc5\xbeda se predomisli\xc5\xa1, a mo\xc5\xbeda i ne. Situacija \xc4\x87e biti jasnija u svako\xe2\x80\xa6 https://t.co/HIsCcGdFN5'",1
Reply," '@milenkopantovic @drVladaKg Sa\xc4\x8dekaj #iPhoneX. Mo\xc5\xbeda se predomisli\xc5\xa1, a mo\xc5\xbeda i ne. Situacija \xc4\x87e biti jasnija u svako\xe2\x80\xa6 https://t.co/HIsCcGdFN5' '@Mikenziyu @milenkopantovic #iPhoneX \xc4\x87e verovatno biti zver ali bre i cena mu je monstruozna, cena za iPhone je uve\xe2\x80\xa6 https://t.co/7OqXUuHdaX'",1
Tweet, '@Mikenziyu @drVladaKg Dakle sve sam bli\xc5\xbei osmici...mislim da \xc4\x87e ipak biti obi\xc4\x8dan a ne plus...meni je prakti\xc4\x8dniji i\xe2\x80\xa6 https://t.co/2C4Lkm9hEK',1
Reply," '@Mikenziyu @drVladaKg Dakle sve sam bli\xc5\xbei osmici...mislim da \xc4\x87e ipak biti obi\xc4\x8dan a ne plus...meni je prakti\xc4\x8dniji i\xe2\x80\xa6 https://t.co/2C4Lkm9hEK' '@milenkopantovic @drVladaKg Sa\xc4\x8dekaj #iPhoneX. Mo\xc5\xbeda se predomisli\xc5\xa1, a mo\xc5\xbeda i ne. Situacija \xc4\x87e biti jasnija u svako\xe2\x80\xa6 https://t.co/HIsCcGdFN5'",1
Tweet, 'Next #IphoneX giveaway will ONLY be for #SnapChat followers if you haven\xe2\x80\x99t already hit me up... giveaway will take\xe2\x80\xa6 https://t.co/mzxdBS2eaw',1
Reply, 'Next #IphoneX giveaway will ONLY be for #SnapChat followers if you haven\xe2\x80\x99t already hit me up... giveaway will take\xe2\x80\xa6 https://t.co/mzxdBS2eaw' '@KHANZTV Already done\xf0\x9f\x98\x8a\nDownloaded specially for u\xf0\x9f\x98\x89\n#iPhoneX #KhanZtvFam',1
Tweet, '#Win an #iPhoneX (ends 6/8) https://t.co/vxbDin8kXl',1
Reply, '#Win an #iPhoneX (ends 6/8) https://t.co/vxbDin8kXl' '@CompsToday #iPhoneX',1
Tweet, 'To enter &amp; to Win #iphoneX post a selfie holding a sign saying #KhanZtvFam .winners will be announced Within 48hrs from nw! Post post post',1
Reply, 'To enter &amp; to Win #iphoneX post a selfie holding a sign saying #KhanZtvFam .winners will be announced Within 48hrs from nw! Post post post' '@KHANZTV Done #KhanZtvFam #iPhoneX',1
Reply," 'To enter &amp; to Win #iphoneX post a selfie holding a sign saying #KhanZtvFam .winners will be announced Within 48hrs from nw! Post post post' '@KHANZTV Done #KhanZtvFam #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX'",1
Reply," 'To enter &amp; to Win #iphoneX post a selfie holding a sign saying #KhanZtvFam .winners will be announced Within 48hrs from nw! Post post post' '@KHANZTV Done #KhanZtvFam #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX' 'RT @NRGgg: #OverwatchSF Epic #iPhoneX #Giveaway\n-Tag Your Friends\n-RT, Like &amp; Follow @OverwatchSF\nClick Here: https://t.co/eqqywj9bF4 https\xe2\x80\xa6'",1
Reply," 'To enter &amp; to Win #iphoneX post a selfie holding a sign saying #KhanZtvFam .winners will be announced Within 48hrs from nw! Post post post' '@KHANZTV Done #KhanZtvFam #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX' 'RT @NRGgg: #OverwatchSF Epic #iPhoneX #Giveaway\n-Tag Your Friends\n-RT, Like &amp; Follow @OverwatchSF\nClick Here: https://t.co/eqqywj9bF4 https\xe2\x80\xa6' 'RT @winitonline: FOLLOW @PrizeSquad &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY Ends: 24/11/17 #COMPETITION #iPhoneX https://t\xe2\x80\xa6'",1
Reply," 'To enter &amp; to Win #iphoneX post a selfie holding a sign saying #KhanZtvFam .winners will be announced Within 48hrs from nw! Post post post' '@KHANZTV Done #KhanZtvFam #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX' 'RT @NRGgg: #OverwatchSF Epic #iPhoneX #Giveaway\n-Tag Your Friends\n-RT, Like &amp; Follow @OverwatchSF\nClick Here: https://t.co/eqqywj9bF4 https\xe2\x80\xa6' 'RT @winitonline: FOLLOW @PrizeSquad &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY Ends: 24/11/17 #COMPETITION #iPhoneX https://t\xe2\x80\xa6' 'RT @ronnyvlog: #AnimojiKaraoke #iphonex https://t.co/fT9NDwWZlL'",1
Tweet," '5 new #iPhoneX all for the giveaway who\xe2\x80\x99s excited?? To enter Follow on instagram, Snapchat, Twitter and subscriber\xe2\x80\xa6 https://t.co/Q7YTtrbmep'",1
Reply," '5 new #iPhoneX all for the giveaway who\xe2\x80\x99s excited?? To enter Follow on instagram, Snapchat, Twitter and subscriber\xe2\x80\xa6 https://t.co/Q7YTtrbmep' '@KHANZTV Done #KhanZtvFam #iPhoneX'",1
Reply," '5 new #iPhoneX all for the giveaway who\xe2\x80\x99s excited?? To enter Follow on instagram, Snapchat, Twitter and subscriber\xe2\x80\xa6 https://t.co/Q7YTtrbmep' '@KHANZTV Done #KhanZtvFam #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX'",1
Reply," '5 new #iPhoneX all for the giveaway who\xe2\x80\x99s excited?? To enter Follow on instagram, Snapchat, Twitter and subscriber\xe2\x80\xa6 https://t.co/Q7YTtrbmep' '@KHANZTV Done #KhanZtvFam #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX' 'RT @NRGgg: #OverwatchSF Epic #iPhoneX #Giveaway\n-Tag Your Friends\n-RT, Like &amp; Follow @OverwatchSF\nClick Here: https://t.co/eqqywj9bF4 https\xe2\x80\xa6'",1
Reply," '5 new #iPhoneX all for the giveaway who\xe2\x80\x99s excited?? To enter Follow on instagram, Snapchat, Twitter and subscriber\xe2\x80\xa6 https://t.co/Q7YTtrbmep' '@KHANZTV Done #KhanZtvFam #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX' 'RT @NRGgg: #OverwatchSF Epic #iPhoneX #Giveaway\n-Tag Your Friends\n-RT, Like &amp; Follow @OverwatchSF\nClick Here: https://t.co/eqqywj9bF4 https\xe2\x80\xa6' 'RT @winitonline: FOLLOW @PrizeSquad &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY Ends: 24/11/17 #COMPETITION #iPhoneX https://t\xe2\x80\xa6'",1
Reply," '5 new #iPhoneX all for the giveaway who\xe2\x80\x99s excited?? To enter Follow on instagram, Snapchat, Twitter and subscriber\xe2\x80\xa6 https://t.co/Q7YTtrbmep' '@KHANZTV Done #KhanZtvFam #iPhoneX' 'Ava\xe2\x80\x99s hair was rockin\xe2\x80\x99 tonight. On a geeky note, not impressed by the forward facing camera on the #iphonex in thi\xe2\x80\xa6\xe2\x80\xa6 https://t.co/DXiQq18SUX' 'RT @NRGgg: #OverwatchSF Epic #iPhoneX #Giveaway\n-Tag Your Friends\n-RT, Like &amp; Follow @OverwatchSF\nClick Here: https://t.co/eqqywj9bF4 https\xe2\x80\xa6' 'RT @winitonline: FOLLOW @PrizeSquad &amp; RETWEET TO #WIN THIS @Apple iPhone X, 256GB. #GIVEAWAY Ends: 24/11/17 #COMPETITION #iPhoneX https://t\xe2\x80\xa6' 'RT @ronnyvlog: #AnimojiKaraoke #iphonex https://t.co/fT9NDwWZlL'",1
