Tweet, 'TRENDING HASHTAGS\n#RahulGSTimpact #SriSriHealingHearts #NationalEducationDay #GSTCouncilMeet\xe2\x80\xa6 https://t.co/nyWZWcdCBP',1
Reply, 'TRENDING HASHTAGS\n#ImSoOldSchoolThat #AddParenthesesRuinAFilm #LivePD #injustice2 #UWvsSTAN',1
Tweet, '@LivePDyes @danabrams @OfficialLivePD So Flex hasn\xe2\x80\x99t said a word tonight and is trouncing his studio crew in votes\xf0\x9f\x98\x8a',-1
Reply," ""@TomMorrisJr1 @LivePDyes @danabrams @OfficialLivePD Sorry! \xf0\x9f\x90\x95\xf0\x9f\x92\x98 He's adorable! #LivePD #k9flex""",-1
Reply," ""Someone's about to be hogtied #LivePD""",-1
Tweet," 'Friday night tv debate: #LivePD vs #Dateline. Also did I mention, I\xe2\x80\x99m clearly 75 now. Please judge away.'",-1
Reply," ""@slura LMAO! I had to cancel my record of #Dateline as it was conflicting with #GoldRush &amp; I'm watching #LivePd. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\x8a\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbb\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82""",-1
Tweet, 'Thank you for allowing me into your homes tonight \xf0\x9f\x92\x99\xf0\x9f\x8e\xbe\xf0\x9f\x92\x99\xf0\x9f\x8e\xbe\xf0\x9f\x92\x99\xf0\x9f\x8e\xbe    Sorry I fell asleep my handler snores \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/Xgf5eax0Kr',1
Reply, '@K9Flex_JPD \xf0\x9f\x92\x98\xf0\x9f\x90\x95\xf0\x9f\x92\x98\xf0\x9f\x90\x95 #LivePD #K9Flex',1
Reply," ""Someone's about to be hogtied #LivePD""",1
Reply, 'Green truck guy needs a 5150 #LivePD',1
Tweet, 'https://t.co/xh9bve8q9i',1
Reply, '@K9Flex_JPD This team was so awesome to see on #LivePD. Sgt. Leverett &amp; Flex have become a favorite! \xe2\x9d\xa4\xef\xb8\x8f',1
Tweet, 'Sgt. Leverett &amp; K9 Flex in studio AND K-Law &amp; Mastrianni on duty tonight! \nIt\xe2\x80\x99s like waiting for Christmas morning!\xe2\x80\xa6 https://t.co/24zQKF0CHZ',1
Reply, '@JahmelleSherman @LivePDNation Very happy to see these guys! #LivePD',1
Tweet," ""Alabama ABC Affiliate Can't Find One Voter Who Believes WaPo Report About Roy Moore in Man-on-the-Street Segment\xe2\x80\xa6 https://t.co/OPxWUKFDs6""",1
Reply," ""@TrumpTrain45Pac @MooreSenate Watching @OfficialLivePD and I'm constantly amazed about the stuff ppl keep/have in t\xe2\x80\xa6 https://t.co/vJjDIZheVr""",1
Tweet, 'I have two amazing partners who also happen to be my best friends! @RyanLennoxk9 @PascoSheriff @OfficialLivePD https://t.co/ie85MVhZKq',1
Reply, '@Aschuering13 @RyanLennoxk9 @PascoSheriff @OfficialLivePD Officer Frame your amazing and I am glad your part of\xe2\x80\xa6 https://t.co/BEe7xCVG5p',1
Tweet, 'I was gonna go to bed at 10pm but now I\xe2\x80\x99m hooked on #LivePD...',1
Reply, '@umm_sheawhat It\xe2\x80\x99s as addicting as the crack people get busted with. \xf0\x9f\x98\x82 #LivePD',-1
Tweet, '#RahulGSTimpact #SriSriHealingHearts #NationalEducationDay #GSTCouncilMeet #SaintRamRahim_Initiative11\xe2\x80\xa6 https://t.co/BR5JPNtce7',1
Reply, 'Bill Walton George Takei #ImSoOldSchoolThat #AddParenthesesRuinAFilm #LivePD Bryce Love #Injustice2 Dion Waiters\xe2\x80\xa6 https://t.co/0K0ZKiIRBe',1
Tweet, 'Thank you #livepdnation for joining us tonight on #LivePD. And a big thank you to @danabrams @TomMorrisJr1\xe2\x80\xa6 https://t.co/4vMzn3bYrj',1
Reply, '@LivePDNation @danabrams @TomMorrisJr1 @K9Flex_JPD Yay!  @K9flex_JPD is in the studio tonight!  We love Flex! #livepd #Leverett',1
Tweet, '\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8We made it over the 4000 followers mark! Thank you all so much for following us!          Watch out tomorrow for\xe2\x80\xa6 https://t.co/Xk8zGPLQok',1
Reply, '@LadiesOfLivePD @lilmscass @LivePdFantasyLG @LivePdFans @Aschuering13 @Ic3Cr3ams @Jennyk242 @MGonzo777\xe2\x80\xa6 https://t.co/vaPzU75mOK',1
Tweet," ""Always has the sweetest smile on her face. Y'all need to talk to her one night.\n#LivePD https://t.co/Rmt2HRYKnp""",1
Reply, '@SandyEgoCali I agree! #LivePD @danabrams @OfficialLivePD',1
Tweet, 'Get off work and find myself watching a tv show about work.  #LivePD',1
Reply, '@AnGo550 I got tired watching. #LivePD',-1
Tweet, '#OfficerLeverett has been great in #LivePDStudio!\n\n#LivePD https://t.co/TODfgjqxCg',1
Reply, '@LivePdFans #OfficerLeverett was FANTASTIC\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbc in #LivePDStudio \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc \xf0\x9f\x92\x99 #LivePD',1
Tweet," 'Cop: ""who\'s the President?""\n\nGuy; ""dumbshit Trump""\n\nTough but fair #LivePD'",-1
Reply," ""@BrianGriffiths My fav was the guy who walked 2 counties to see a movie, but had the keys to his boss's truck in hi\xe2\x80\xa6 https://t.co/O6roFv4O52""",1
Tweet, '#ImSoOldSchoolThat #AddParenthesesRuinAFilm #LivePD #injustice2 #UWvsSTAN \xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xe2\x80\xa6 https://t.co/N2YC6CAKV7',1
Reply, 'Bill Walton George Takei #ImSoOldSchoolThat #AddParenthesesRuinAFilm #LivePD Bryce Love #Injustice2 Dion Waiters\xe2\x80\xa6 https://t.co/4ua27mkk9S',1
Tweet, '@spamsammich @azfarley @spamsammich He is a LivePD troller.  Just look at his media on Twitter.  He\xe2\x80\x99s looking for an argument.',-1
Reply," ""@DearAutismYS @azfarley I know. And it's so easy. I don't need to make him look bad, he's doing a great job of it h\xe2\x80\xa6 https://t.co/t2R473q8gl""",1
Tweet, 'Tonight\xe2\x80\x99s #livepd lineup for Friday November 10! Solid group. https://t.co/fMlzmfYoTo',1
Reply, '@danabrams @OfficialLivePD Glad to see team Lawstrianni #LivePD \xe2\x99\xa1',1
Reply," ""Someone's about to be hogtied #LivePD""",1
Reply, 'Green truck guy needs a 5150 #LivePD',1
Reply, 'Stop Head Butting the Car! Stop Smashing Your Head! #LivePD \xe2\x9d\xa4\xef\xb8\x8f',-1
Reply, 'I can not take this guy serious. His crying just tickles me \xf0\x9f\x98\x82 #LivePD',-1
Reply, 'TRENDING HASHTAGS\n#ImSoOldSchoolThat #AddParenthesesRuinAFilm #LivePD #injustice2 #UWvsSTAN',1
Reply," 'Oh LAWD ""when my mom comes...""  #LivePD https://t.co/FRYpoMb2Et'",1
Reply, 'My apologies. Rough week. Had to go out to dinner tonight. I\xe2\x80\x99m home safely. Thanks for asking.So I\xe2\x80\x99m late to rollca\xe2\x80\xa6 https://t.co/2UHbPvysWX',-1
Reply," ""RT @ThomasDBradley: Now that's what I call a awesome @OfficialLivePD entrance with @K9Flex_JPD @LivePdFans.#LivePD https://t.co/XOmdZ2Q4yS""",1
Reply, 'RT @TwoCents_Worth: Man this dope just confessed #LivePD',1
Reply, 'RT @TwoCents_Worth: In Richmond the girls are like Dang I sure hope momma and daddy be watching tonight. #LivePD',1
Reply, 'Future @miakhalifa. They look alike lol #MiaKhalifa #LivePD https://t.co/dHe1PDkBJO',-1
Reply, 'When my mom comes? #LivePD',-1
Reply, 'I\xe2\x80\x99m just waiting for the \xe2\x80\x9cCOME ON CLETUS! COME ON!!!\xe2\x80\x9d  #LivePD https://t.co/oAdomWdKWX',1
Reply, 'Just woke up ready for replay #LivePD',1
Reply, 'RT @TwoCents_Worth: The girl that wants the camera off her. May I request you zoom in to her stupidity #LivePD',-1
Reply, 'RT @TwoCents_Worth: I have used in the past. Like about2 minutes before I got pulled over #LivePD',-1
Reply, 'Yea I know a little something about old trapper jerky #LivePD @LivePDNation @OfficialLivePD https://t.co/QSBmnjaLof',-1
Reply, 'RT @LivePdFantasyLG: Congrats Det. LeMons @Ic3Cr3ams \xf0\x9f\x8e\x88\xf0\x9f\x8e\x8a\xf0\x9f\x8d\xbe\xf0\x9f\x8e\x89 you won the league tonight!\xf0\x9f\x8f\x86\n\n#LivePDFans\xf0\x9f\x9a\x93\xf0\x9f\x9a\x94\n#LivePD \xf0\x9f\x99\x8c\n\n@LivePdFans\n@LadiesOfLiveP\xe2\x80\xa6',1
Reply, 'The natty ice guy just completely changed his dialect. #LivePD #Pasco',-1
Reply, 'Throw this guy in the drunk tank already.  #LivePD',-1
Reply," 'RT @Firemouse33: @EPPOLICE Beautiful K9s!!!  I wish them all a long, healthy, safe, and successful career on the force!!!  #LivePD'",1
Tweet, '@K9Flex_JPD chillin....\n\n#OfficerLeverett is doing great!\n\n#LivePD https://t.co/pSHlo9hwm9',1
Reply, '@LivePdFans @K9Flex_JPD \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbcAgree! Outstanding Great show tonight! \xf0\x9f\x92\x99 #LivePD \n\xf0\x9f\x99\x8ffor All #Police to Stay Safe as they w\xe2\x80\xa6 https://t.co/Zf7wxDOFeR',1
Tweet, '@DaveSprayberry @danabrams I was found at fault',1
Reply, '@thundacat830 @danabrams It clearly appeared you were at fault that\xe2\x80\x99s why I asked if you we\xe2\x80\x99re you ticketed or did\xe2\x80\xa6 https://t.co/XFKa46SOD5',-1
Tweet, '@spamsammich Fat? Comprehend what you say much? \xf0\x9f\x98\xb3 Or do ur fingers just type w/o any thought?',-1
Reply," ""@azfarley Oh. Again #english failed you. I didn't call you fat, I stated a fact. No name calling involved. A blue b\xe2\x80\xa6 https://t.co/2zlDGov4uX""",-1
Tweet, 'PLS Comment then RT: Sending out #LivePD thank you notes. Easy peasy-read below then comment (or DM me)\xf0\x9f\x93\x9d\xe2\x9d\xa4\xef\xb8\x8f https://t.co/25gKJ2bTK3',1
Reply," '@LivePDFamily Denver and #Flex would be fun, smart dog and Denver is funny. I think he is the best at what he does\xe2\x80\xa6 https://t.co/00g4GLK3Gs'",1
Tweet, '@LadiesOfLivePD @RCSD Thanks  for watching  !!',1
Reply, '@Jennyk242 @RCSD You\xe2\x80\x99re welcome and we are so glad we got a glimpse of you tonight! \xf0\x9f\x98\x8a Have a good night! #LivePD',1
Tweet, '@antwan_raymond Very good question. Forgot where he put it.',1
Reply," ""@CharlieIsrael3 Hahaha very funny forget where he put it and that's his house that's bullshit to me #LivePD""",1
Tweet, '\xf0\x9f\x9a\x94 Special Biography \xf0\x9f\x90\x95 K9 Flex and Sgt. Leverett #LivePD https://t.co/kCYhJLJ8l3',1
Reply, '@OfficialLivePD What is he saying when it sounds like Blythe? Wondering what it means! #LivePD',-1
Reply," ""Someone's about to be hogtied #LivePD""",-1
Reply, 'Green truck guy needs a 5150 #LivePD',-1
Reply, 'Stop Head Butting the Car! Stop Smashing Your Head! #LivePD \xe2\x9d\xa4\xef\xb8\x8f',-1
Reply, 'I can not take this guy serious. His crying just tickles me \xf0\x9f\x98\x82 #LivePD',-1
Reply, 'TRENDING HASHTAGS\n#ImSoOldSchoolThat #AddParenthesesRuinAFilm #LivePD #injustice2 #UWvsSTAN',1
Tweet, 'Friday Final \xf0\x9f\xa4\x93\n@Ic3Cr3ams 37\xf0\x9f\x8f\x86\n#K9Jango 26\n@MastrianniChris 24\n@Aschuering13 16\n@RyanLennoxk9 12\n\n@LivePdFans\xe2\x80\xa6 https://t.co/BBYtjl4PY0',1
Reply, '@Ic3Cr3ams @MastrianniChris @Aschuering13 @RyanLennoxk9 @LivePdFans @LakeCoILSheriff @PascoSheriff @LadiesOfLivePD\xe2\x80\xa6 https://t.co/estzUV7AWy',1
Tweet," ""#LivePD may be over but we're still kicking. \n\nLive Q&amp;A until 12:25am! Send in your questions! https://t.co/dqrBcpMRsj""",1
Reply," ""@PascoSheriff West coast has 2 hrs and 25 min left to watch. Hope  you've got LOTS of coffee brewing'! #LivePD #LivePDFans""",1
Reply," ""Someone's about to be hogtied #LivePD""",-1
Tweet, 'Uh no. https://t.co/kHvRCN3yqI',-1
Reply, '@danabrams #LivePD I can\xe2\x80\x99t believe your show hasn\xe2\x80\x99t came across \xe2\x80\x9csovereign citizen\xe2\x80\x9d invoking their right to travel!!! #fakeshow',-1
Tweet, 'Thank you for live tweeting with us #LivePDNation! We\xe2\x80\x99ll see you tomorrow at 9pm for more #LivePD',1
Reply, '@OfficialLivePD #LivePD I can\xe2\x80\x99t believe your show hasn\xe2\x80\x99t came across \xe2\x80\x9csovereign citizen\xe2\x80\x9d invoking their right to travel!!! #fakeshow',-1
Reply," ""Someone's about to be hogtied #LivePD""",-1
Reply, 'Green truck guy needs a 5150 #LivePD',-1
Tweet, 'Use #AskFlex with your questions for Sgt. Leverett and Flex and we might answer you on air! #LivePD https://t.co/QAjnsSlOAO',1
Reply, '@OfficialLivePD #AskFlex #LivePD  do you have a girlfriend?  Taking applications? https://t.co/T0QgIDjZhd',1
Reply," ""Someone's about to be hogtied #LivePD""",1
Reply, 'Green truck guy needs a 5150 #LivePD',1
Reply, 'Stop Head Butting the Car! Stop Smashing Your Head! #LivePD \xe2\x9d\xa4\xef\xb8\x8f',1
Reply, 'I can not take this guy serious. His crying just tickles me \xf0\x9f\x98\x82 #LivePD',1
Reply, 'TRENDING HASHTAGS\n#ImSoOldSchoolThat #AddParenthesesRuinAFilm #LivePD #injustice2 #UWvsSTAN',1
Reply," 'Oh LAWD ""when my mom comes...""  #LivePD https://t.co/FRYpoMb2Et'",1
Reply, 'My apologies. Rough week. Had to go out to dinner tonight. I\xe2\x80\x99m home safely. Thanks for asking.So I\xe2\x80\x99m late to rollca\xe2\x80\xa6 https://t.co/2UHbPvysWX',1
Reply," ""RT @ThomasDBradley: Now that's what I call a awesome @OfficialLivePD entrance with @K9Flex_JPD @LivePdFans.#LivePD https://t.co/XOmdZ2Q4yS""",1
Reply, 'RT @TwoCents_Worth: Man this dope just confessed #LivePD',-1
Reply, 'RT @TwoCents_Worth: In Richmond the girls are like Dang I sure hope momma and daddy be watching tonight. #LivePD',-1
Reply, 'Future @miakhalifa. They look alike lol #MiaKhalifa #LivePD https://t.co/dHe1PDkBJO',1
Reply, 'When my mom comes? #LivePD',-1
Reply, 'I\xe2\x80\x99m just waiting for the \xe2\x80\x9cCOME ON CLETUS! COME ON!!!\xe2\x80\x9d  #LivePD https://t.co/oAdomWdKWX',1
Reply, 'Just woke up ready for replay #LivePD',1
Reply, 'RT @TwoCents_Worth: The girl that wants the camera off her. May I request you zoom in to her stupidity #LivePD',-1
Reply, 'RT @TwoCents_Worth: I have used in the past. Like about2 minutes before I got pulled over #LivePD',-1
Reply, 'Yea I know a little something about old trapper jerky #LivePD @LivePDNation @OfficialLivePD https://t.co/QSBmnjaLof',-1
Reply, 'RT @LivePdFantasyLG: Congrats Det. LeMons @Ic3Cr3ams \xf0\x9f\x8e\x88\xf0\x9f\x8e\x8a\xf0\x9f\x8d\xbe\xf0\x9f\x8e\x89 you won the league tonight!\xf0\x9f\x8f\x86\n\n#LivePDFans\xf0\x9f\x9a\x93\xf0\x9f\x9a\x94\n#LivePD \xf0\x9f\x99\x8c\n\n@LivePdFans\n@LadiesOfLiveP\xe2\x80\xa6',1
Reply, 'The natty ice guy just completely changed his dialect. #LivePD #Pasco',1
Reply, 'Throw this guy in the drunk tank already.  #LivePD',-1
Reply," 'RT @Firemouse33: @EPPOLICE Beautiful K9s!!!  I wish them all a long, healthy, safe, and successful career on the force!!!  #LivePD'",1
Reply, '@OfficialLivePD @danabrams\nI honestly don\xe2\x80\x99t know who\xe2\x80\x99s more handsome\xf0\x9f\x98\x8dSgt. Leverett or his partner #FLEX Great show\xe2\x80\xa6 https://t.co/bwW3ZUMkom',1
Reply, 'RT @TwoCents_Worth: That kid is ginormous. Bigger than his mom and stepdad together #LivePD',-1
Reply, 'Buck Up! #LivePD',1
Reply, 'RT @TwoCents_Worth: This guy is an active gang member. Yeah right. Maybe their bitch. #LivePD',-1
Reply, 'Heeeeees back #LivePD',1
Reply, 'RT @OfficialLivePD: \xf0\x9f\x9a\x94 Special Biography \xf0\x9f\x90\x95 K9 Flex and Sgt. Leverett #LivePD https://t.co/kCYhJLJ8l3',1
Reply, '#LivePD Spicy dehydrated meat product what someone eating @tacobell lol',1
Reply, 'RT @Chinzy99: I watch #LivePD to remind myself that things could be worse. If you think they can\xe2\x80\x99t.. Watch! Lol',-1
Reply," 'Lol ""people start eating as a nervous reaction"" lol what? #LivePD'",-1
Reply, 'RT @RCSD: Surprise Suprise \xf0\x9f\x98\x86 it\xe2\x80\x99s @OfficialLivePD #LIVEPD !!!! Internal Affairs showing off their production and interviewing skills #ALAW\xe2\x80\xa6',-1
Reply," '\xe2\x80\x9cEdgar, your skin is hanging off your bones....\xe2\x80\x9d  #LivePD https://t.co/fe3qnVKBQH'",-1
Reply, '#LivePD Titties on her hat..should say Booty',-1
Reply," 'Steal mail, get your leg bit off. Seems fair.  #livepd https://t.co/Tmd5t18oWV'",-1
Reply, 'Green Pickup Dude was high-larious!\n#LivePD',1
Reply," ""RT @PatrolPd: Don't forget to thank a #Veteran this week. #ThankYouForYourService #LivePd #LEOS who are #Vets https://t.co/bRV3ILsUbu""",1
Reply," 'Is Flex given commands in Dutch, given that he is a Holland Shepherd?  #LivePD'",1
Reply, 'RT @OfficialLivePD: \xf0\x9f\x9a\x94 Special Biography \xf0\x9f\x90\x95 K9 Flex and Sgt. Leverett #LivePD https://t.co/kCYhJLJ8l3',1
Reply, '#LivePD\n\nThanks Jackwagons.... could have lived without the close up of the mouth meat.',1
Reply, 'RT @WeSupport45: Happy #VeteransDay to the #LivePDNation kep your fingers crossed that tonight or tomorrow night on #LivePD we see @Hillary\xe2\x80\xa6',1
Reply, 'She looks like a suburban soccer mom and he\xe2\x80\x99s like total trailer trash \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #LivePD',-1
Reply, 'Great endorsement for old turkey beef jerky. #LivePD',1
Reply," ""@TomMorrisJr1 @LivePDyes @danabrams @OfficialLivePD Sorry! \xf0\x9f\x90\x95\xf0\x9f\x92\x98 He's adorable! #LivePD #k9flex""",-1
Reply, 'That guy\xe2\x80\x99s voice is creepy!!! \xf0\x9f\x91\xbb \n#livepd #beefjerky #livepdfans #livepdohio',-1
Reply, 'RT @Corporal_Walker: Wooooo! #LivePD !',-1
Reply," ""RT @anniemae1000: We're have to add 'Reefer' to the LIVEPD bingo card y'all. RT @dwmangum: Reefer in Columbia SC   \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #LivePD""",1
Reply," ""RT @ThomasDBradley: Now that's what I call a awesome @OfficialLivePD entrance with @K9Flex_JPD @LivePdFans.#LivePD https://t.co/XOmdZ2Q4yS""",1
Reply, 'The b***** in the car shut up please ! #livepd https://t.co/uc4IZH0i2g',-1
Reply," '""Hey man I\'m just chilling with no shirt eating my beef jerky! WAIT THIS MUST BE SCOTT the movie guys boss!\xf0\x9f\x98\xae\xf0\x9f\x98\x82 #LivePD'",-1
Reply, 'Do people really roll around with no shirt on like that? \xf0\x9f\xa4\x94 #LivePD',-1
Tweet, '@spamsammich lol...ur life just reached a lower level of despair- didn\xe2\x80\x99t think that could happen! \xf0\x9f\x98\xb3name calling. lmao',-1
Reply," '@azfarley Im sorry, what name did I call you? #yourestillfat #everyoneagrees #grammar #livepd #livepdnation #k9flex'",1
Tweet," ""@YeleyBambi @MikeMason830 That is Very sweet!! Thank You! It took me years to take my acct off of private. It's worth it to meet ppl like u!""",1
Reply," '@Zoesweetpea0 @MikeMason830 Yes. I find all kinds of people watch #LivePD. From all walks of life. We come together and share warmth, love.\xf0\x9f\x98\x82'",1
Tweet," ""So tired! Was trying to rewatch but I can't keep my eyes open.\nGoodnight friends! \nNot sure if you're still up this\xe2\x80\xa6 https://t.co/rwVj0JGcFJ""",1
Reply, '@Sgt_LarkinsGang I am wide awake ny body is used to me getting home from work right about now but time fir me to do\xe2\x80\xa6 https://t.co/7G0mUNEIPf',1
Tweet, 'FLEX should be arrested for stealing the show tonight! \xf0\x9f\xa4\xa3 Cutie Pie! \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x90\xb6\xf0\x9f\x90\x95@OfficialLivePD #LivePDNation',-1
Reply, '@OfficialLivePD #flex #LivePD @danabrams',1
Tweet," '@danabrams is this gor real??? \n\nIs @SpokaneSheriff really back????\n\nSince Im in Seattle, Im doing cartwheels if so\xe2\x80\xa6 https://t.co/se7CJH4Rn0'",-1
Reply, '@LivePdFans @danabrams @SpokaneSheriff @OfficialLivePD What a great surprise!  I\xe2\x80\x99m so happy to see them back on #LivePD !',1
Tweet, '#LivePD Sgt Denver Leverett is a PUNK!  And K-9\xe2\x80\x99s should be tracked for their failed \xe2\x80\x9chits\xe2\x80\x9d.  Probable Cause is an excuse 2 violate rights!',1
Reply," ""@azfarley You wouldn't say that to his face. You're a coward hiding behind a twitter account, criticizing people wh\xe2\x80\xa6 https://t.co/QKrZEkuEMZ""",-1
Tweet, '@AndreaTheSissy I think if you have direct tv here we get it live and replayed for all shows. I pay enuff.',1
Reply," '@714_319 I don\xe2\x80\x99t actually have cable, I\xe2\x80\x99m watching on my iPad with the App. My house is AppleTV/Netflix \xf0\x9f\x98\x9c\xf0\x9f\x98\x9c My mom g\xe2\x80\xa6 https://t.co/AxH4hAHWAl'",1
Tweet, 'Los Angeles police investigating allegation of drug planting https://t.co/feYqDwxKnu https://t.co/CPtgVLHyFg',1
Reply, '@Reuters damn I swear I saw this on #LivePD',1
Tweet, 'Sgt Denver Leverett looks so young in the studio.  I thought he was older.\n#LivePD',1
Reply," '@misnsomething I thought he same thing! He smiles, too! @K9Flex_JPD #LivePD'",1
Tweet, '@brittney_ward My moms looks identical from the back. For a second I thought it was her haha',1
Reply, '@BRtheOutlaw This is her \xe2\x9d\xa4\xef\xb8\x8f she\xe2\x80\x99s two and three pounds but acts like she is a Great Dane haha #nextk9flex #livepd https://t.co/btF8LKh40e',-1
Tweet, 'We\xe2\x80\x99re BACK!! TONIGHT ON #LIVEPD!! Whoot!! Whoot!! #Spokane #SpokaneValley #CdA @OfficialLivePD https://t.co/TtOYXFli7S',1
Reply, '@SpokaneSheriff @OfficialLivePD Welcome back #LivePD',1
Reply," ""Someone's about to be hogtied #LivePD""",1
Reply, 'Green truck guy needs a 5150 #LivePD',1
